ID,log_10(M*),log_10(Mgas),log_10(Mbary),log_10(Mdyn),Mg,Tidal index Θ,log_10(sSFR),log_10(M*/Mgas),log_10(M*/Mdyn),log_10(Mbary/Mdyn),AM star,AM DM,T_DM,e_DM,f_DM,T_*,e_*,f_*,β_*,σ_z/σ_r,σ_θ/σ_r,V/σ,λRe,h3,h4,class
313703,8.631901875,8.59974045,8.917148802,10.32725528,-15.9253,2.923512733,-10.7305362,0.03216142528,-1.695353409,-1.410106482,17.42351671,91.07590255,0.1379113273,0.1980119871,0.5050716153,0.2164835714,0.3670320143,0.7506462401,0.3101602988,0.6480639222,1.05690811,0.091607,0.061174,-0.004163,-0.074945,0
324135,8.626687324,8.118052308,8.743959398,10.30689453,-15.9826,3.817992068,-10.45224953,0.5086350157,-1.680207205,-1.56293513,5.679460169,43.54846457,0.1589282135,0.1928965906,0.4522458537,0.9245416186,0.771722094,0.3466743446,-0.2477417558,1.031922548,1.117875369,0.186781,0.187699,0.005272,0.029141,0
333436,8.493505578,8.733659975,8.931005438,10.51322498,-15.9128,2.525979957,-10.3383913,-0.2401543972,-2.019719402,-1.582219542,32.29709688,75.23224638,0.5100281476,0.2282479984,0.2297807044,0.896601118,0.7173316174,0.349633113,0.04423265939,0.9391385796,1.12711871,0.208842,0.181994,-0.019406,-0.087087,0
333438,8.526331933,8.800748312,8.985893201,10.389297,-15.9409,2.529736595,-10.89115894,-0.274416379,-1.862965064,-1.403403797,48.58688956,32.84074201,0.3367116552,0.2932126896,0.4304527824,0.7310801489,0.6255546598,0.4862943178,0.04589305678,0.8653820304,1.026011758,0.634044,0.491737,-0.002968,-0.064548,0
333439,8.601458101,8.671086021,8.938695945,10.33686096,-16.3381,2.89049385,-10.34522398,-0.06962792018,-1.735402856,-1.398165012,57.23959816,67.60705814,0.2451359325,0.2204935019,0.3966880136,0.9656343411,0.9242973752,0.4568526444,0.06203581659,0.8723153128,1.000297558,0.31706,0.200999,0.058794,-0.15542,0
338452,8.446386226,8.932622198,9.055300126,10.40793382,-16.2486,3.09755842,-9.910830089,-0.4862359713,-1.961547593,-1.352633693,26.61196298,99.64906051,0.467512062,0.3841313177,0.444023019,0.8802626852,0.8438412928,0.5799953528,0.1676639212,0.8682738215,0.959492707,0.325766,0.313157,0.007304,-0.071597,0
338458,8.238324152,8.182460046,8.512319714,9.986715129,-15.5003,3.408396326,-10.14206781,0.0558641062,-1.748390977,-1.474395415,30.14880298,40.99673611,0.4239060556,0.2717542424,0.329190731,0.8339935833,0.7763516531,0.5495310632,0.1196195623,0.8508569819,1.060340977,0.250511,0.222824,0.042019,-0.161181,0
342460,8.226035729,8.390774584,8.617199967,10.04326904,-15.726,3.877234277,-10.02354741,-0.164738855,-1.817233307,-1.426069069,24.95285322,37.29258851,0.2530799292,0.2177548081,0.3832874401,0.6525255052,0.5302809618,0.4564193903,-0.01146403344,0.9040747212,0.9625630276,0.339574,0.325236,-0.000784,-0.011132,0
342461,8.658187617,8.434255807,8.861527622,9.917032323,-16.1958,4.477006506,-10.38077554,0.2239318094,-1.258844707,-1.055504701,29.28229842,20.18083135,0.4285005043,0.3039482949,0.3684520968,0.3301539731,0.3611584683,0.5516658691,0.4005544332,0.8131848348,0.8734890646,0.369441,0.338645,-0.003872,-0.048517,0
342463,8.371146608,8.258924211,8.619680171,9.926297127,-15.5166,2.464652509,-11.01343087,0.1122223968,-1.55515052,-1.306616956,16.9014472,15.95529906,0.6351340765,0.2619245147,0.2057041313,0.9846345313,0.9084108815,0.2714312336,0.04931246333,0.8069749399,1.052039408,0.194448,0.163332,0.003681,0.020789,0
345887,8.238359786,8.713039271,8.838589738,10.07211563,-16.3737,3.437563038,-9.768369974,-0.4746794845,-1.833755846,-1.233525895,24.15953362,81.76755463,0.2433063798,0.2425131536,0.4408395409,0.05902546467,0.1072560698,0.4307285105,0.1289738244,0.8913284767,1.071013081,0.356029,0.321854,0.005602,-0.020639,0
358619,8.6170659,8.292432291,8.785430954,9.88932001,-16.3205,3.163432858,-10.75775764,0.3246336085,-1.27225411,-1.103889056,11.2897276,18.30097687,0.8255476207,0.4902759749,0.2585872416,0.9701634594,0.867637969,0.3060287776,-0.2151258732,0.9200149393,1.169629607,0.244662,0.215255,0.006256,0.00495,0
360930,8.797043157,8.185730442,8.892118329,10.17673852,-16.2179,2.934366709,-10.61974046,0.611312715,-1.37969536,-1.284620188,4.300147218,12.87682918,0.1005246656,0.1415092465,0.427597937,0.4259086274,0.3310783835,0.4073555962,-0.07611009951,0.9475888592,1.097305881,0.260891,0.226422,0.002555,0.033904,0
368855,8.363120322,8.799741836,8.935165047,9.982286655,-16.0551,3.005239065,-10.1162157,-0.436621514,-1.619166333,-1.047121608,14.05837188,38.45538124,0.9017693052,0.3668721559,0.1301610311,0.9502478324,0.7948788255,0.2997544738,-0.1793972644,0.9977671718,1.135294621,0.298335,0.24454,0.007913,-0.136218,0
368856,8.662033045,8.146612469,8.777708917,9.98147754,-15.9302,4.085260223,-10.82242492,0.5154205764,-1.319444495,-1.203768624,30.66320724,46.60089653,0.4122794548,0.324102499,0.409044678,0.6196882882,0.5687899277,0.5417616492,0.09350731074,0.8189691708,0.9689039041,0.519947,0.438951,-0.011347,-0.06998,0
372763,8.332925964,8.257085132,8.597688955,9.833877532,-15.4116,2.801250574,-10.50558965,0.07584083222,-1.500951568,-1.236188578,29.20013602,10.24031569,0.05319379104,0.0907044283,0.3842576225,0.7205419928,0.5280540418,0.387250074,-0.004464213099,0.9167380628,1.057702892,0.291765,0.157312,-0.003983,0.018469,0
375087,8.486237216,8.079489584,8.629866961,9.945689548,-15.5187,3.350453058,-10.5740949,0.4067476314,-1.459452332,-1.315822587,26.56821562,16.45831044,0.4839605814,0.3006528299,0.3255177191,0.8416563999,0.7833947052,0.5467077163,0.2278877242,0.8046523671,0.9208881698,0.234844,0.200475,0.003841,0.011692,0
394627,8.453522476,9.070378994,9.164369757,10.09058317,-16.3836,2.566536055,-9.973410567,-0.6168565182,-1.637060691,-0.9262134103,42.93004187,37.65736209,0.5518765755,0.3872679347,0.3785069899,0.8972690193,0.8723155505,0.6036767765,0.2182062351,0.614598633,0.9658194757,0.295489,0.303865,0.008863,0.029489,0
396633,8.454974713,8.982239102,9.095174306,10.39847983,-16.2649,2.946087216,-10.24493457,-0.5272643885,-1.943505113,-1.30330552,9.452291499,32.29016686,0.5476650958,0.3416154913,0.3303362555,0.9534377126,0.8669891227,0.3844768247,0.1317503883,0.8760401331,1.037783685,0.140352,0.134758,0.017723,-0.129649,0
398785,8.703401306,9.37737456,9.460823126,10.7159394,-16.9348,2.594672228,-10.07821649,-0.6739732536,-2.012538089,-1.25511627,56.12847547,264.4077321,0.9461099604,0.5606665578,0.1615979706,,,,0.3662271205,0.7291137824,0.81214018,0.953659,0.645606,0.008653,-0.018117,0
398788,8.551876071,9.086385113,9.197672061,10.42241168,-16.2886,2.517240753,-10.88714386,-0.5345090419,-1.870535612,-1.224739621,29.33622541,65.47674361,0.8056669386,0.3536202642,0.1856694408,0.9695155124,0.9134870229,0.3981173104,0.2102379107,0.9364034595,0.9072630058,0.371019,0.314444,0.018907,-0.051781,0
402562,8.592879859,8.761017551,8.986065228,10.14975954,-16.0842,3.33284537,-10.44911896,-0.168137692,-1.556879685,-1.163694316,42.38683458,22.13568677,0.6393604327,0.3256944513,0.2587164732,0.7682508516,0.6755221609,0.5031871483,0.2243821035,0.970092343,1.00565587,0.443295,0.376373,-0.012465,0.004306,0
404821,8.381801972,8.426954645,8.705994844,10.400485,-15.4974,2.745732147,-10.31181955,-0.04515267347,-2.018683032,-1.694490161,21.44725917,60.44943115,0.2885518118,0.3039256082,0.5009251015,0.8994612275,0.8541377551,0.5491121327,0.01436709978,0.7762817245,1.099408981,0.500949,0.423365,0.012024,0.016952,0
404823,8.465598289,8.234673996,8.666337129,10.18507511,-15.5151,3.033345115,-10.89773944,0.2309242933,-1.719476818,-1.518737979,21.87469605,66.90848197,0.4693696699,0.2039553156,0.2215132172,0.8852982737,0.7940743273,0.4702468134,0.1573692805,0.8476866701,0.8996514879,0.161137,0.152796,0.007472,0.018693,0
404826,8.774413273,8.043909045,8.848495269,9.921548298,-16.2538,5.039175352,-10.61240778,0.7305042287,-1.147135025,-1.073053029,27.82993892,12.19310148,0.8340143981,0.4474214331,0.2231879287,0.715160182,0.569532383,0.4372821262,0.09487161317,0.9355990801,1.058268634,0.315409,0.275799,-0.007693,0.013778,0
408537,8.606799553,8.850466959,9.046532853,10.45033485,-16.1823,3.176989202,-10.63641176,-0.2436674059,-1.843535299,-1.403802,38.91085461,47.02353223,0.2613509875,0.2107030467,0.3623587665,0.7961454967,0.6452443745,0.4273742066,0.05766412653,1.009333032,1.084989089,0.313535,0.247621,0.001048,0.004882,0
408538,8.474046481,8.95932602,9.082239508,10.37393208,-16.435,2.285817756,-9.938061585,-0.485279539,-1.899885599,-1.291692572,13.04121181,89.56227293,0.6514845005,0.3756128817,0.2964315319,0.9859566562,0.975598606,0.5302990499,0.1009561143,0.9730927997,1.035953585,0.207149,0.151448,-0.049071,-0.165574,0
411462,8.440318607,8.050548916,8.588796746,10.02655996,-15.5615,3.182574179,-10.49382901,0.3897696904,-1.586241352,-1.437763214,31.30696958,26.22073755,0.02562370846,0.07138333579,0.441314829,0.3322582943,0.3178596492,0.4752589287,0.337112609,0.8421100819,0.9575293551,0.295485,0.259468,0.031439,-0.167275,0
411467,8.425474935,8.541841523,8.788574087,9.620935655,-16.2365,3.720210809,-10.64987468,-0.1163665874,-1.19546072,-0.8323615686,23.16957767,18.65203116,0.7014751398,0.3976223151,0.2826998049,0.9953378366,0.9250839449,0.1667160253,-0.0921146637,0.9171733996,1.058694774,0.287622,0.17024,0.004692,-0.177775,0
414922,8.49885856,8.910672905,9.052881866,10.07848565,-16.2004,2.444321526,-10.15111299,-0.4118143455,-1.579627094,-1.025603788,9.495440107,14.51163516,0.3597100531,0.2954058371,0.4125329866,0.9216917947,0.8379217041,0.447495096,-0.2949944147,1.101012331,1.02161651,0.182195,0.157613,0.002035,0.012198,0
414926,8.638219725,8.429026994,8.847129039,9.989184269,-15.7717,2.776971763,-10.84224105,0.2091927303,-1.350964544,-1.14205523,21.85525267,13.50449507,0.5154338399,0.1829243245,0.1804063895,0.8821378878,0.521435235,0.2233686152,-0.01757765226,0.9742498832,1.059174266,0.367888,0.302952,-0.010833,-0.003389,0
416716,8.799467827,9.073364207,9.258689651,10.55957868,-16.8333,2.113596058,-10.10813874,-0.2738963801,-1.760110853,-1.300889029,80.66111037,85.36362885,0.2209717627,0.2680787835,0.522474823,0.6245266331,0.6776525441,0.7145095312,0.211269739,0.655254311,0.9862026473,0.710831,0.542244,-0.016033,0.01353,0
418340,8.549584915,8.63197386,8.893760186,10.14280483,-16.2361,2.936480598,-9.842481644,-0.0823889452,-1.593219912,-1.249044641,23.52118345,28.75945089,0.4565684106,0.2478596059,0.2791212781,0.8269156444,0.5444300305,0.2969468435,0.4517789629,0.8137658376,0.831504901,0.176095,0.121205,0.036328,-0.126343,0
419625,8.521104636,8.691340235,8.915540731,10.54669826,-15.5425,2.182789503,-11.17630184,-0.1702355985,-2.025593625,-1.63115753,2.653605562,56.8492568,0.5242457332,0.4296873594,0.4533143153,0.9586614413,0.9296620326,0.5240039939,0.07221121055,0.8788231527,0.9764601086,0.079012,0.053028,-0.013966,-0.156935,0
419629,8.246234116,8.79648169,8.90426051,10.18787389,-15.2804,3.172629753,-10.1470336,-0.550247574,-1.941639774,-1.28361338,9.433735937,28.19901964,0.6487652164,0.2880553784,0.2213301584,0.6642242838,0.5656524864,0.4876975929,-0.1537588413,0.9947519762,1.186895005,,,,,0
419634,8.43638404,8.585492775,8.818336508,9.629735302,-15.909,3.799092244,-10.38279858,-0.1491087346,-1.193351262,-0.8113987939,5.411702382,3.972443046,0.6829923311,0.2750908424,0.1949354153,0.9646463966,0.7452015739,0.2139367356,-0.02718044561,1.044013451,1.019236791,0.109203,0.055496,0.010346,0.006148,0
424295,8.557072936,8.366926795,8.773354195,10.14458571,-16.1648,3.157357174,-10.31032823,0.1901461419,-1.587512769,-1.37123151,30.62640051,31.42753727,0.1862774146,0.1861161972,0.395910877,0.6004826122,0.534404443,0.5157192559,-0.001265793334,0.9243533002,1.145969871,0.309973,0.197767,-0.002114,-0.00772,0
425730,8.766723297,8.1520363,8.861137108,9.679364654,-16.4208,3.551071918,-10.81818417,0.6146869967,-0.9126413572,-0.8182275458,38.42714478,12.8947914,0.4788245314,0.2555126173,0.2757254954,0.7621286789,0.6363151966,0.4608219169,0.15549727,0.9622953658,1.005010023,0.363523,0.328119,-0.000271,-0.008968,0
429475,8.480562202,9.211065905,9.285147983,10.63143281,-16.6414,2.269835656,-9.78082591,-0.7305037026,-2.150870612,-1.346284831,113.279416,216.3001056,0.409750066,0.2185267235,0.2687747193,0.8823756914,0.8922754816,0.7215580428,0.01428434741,0.6697302119,0.9253594866,0.723209,0.564988,0.015372,-0.018435,0
429480,8.315946503,8.519074392,8.7303096,10.19125566,-15.302,2.558288584,-10.50818694,-0.2031278888,-1.875309157,-1.46094606,13.98425325,45.93619174,0.9102446808,0.2703561178,0.08817977984,0.9622304397,0.6727121836,0.1801296407,0.1440949344,0.8309944972,0.8841733224,0.163269,0.125967,-0.015109,0.031937,0
432113,8.305235304,8.520490976,8.727095107,10.11050841,-15.537,2.298504788,-10.41157783,-0.2152556721,-1.805273102,-1.383413299,13.34419741,42.1057119,0.2519353842,0.2267286843,0.4011356213,0.9433926896,0.8030772522,0.330135495,-0.1357124964,1.020917834,1.077006213,0.149366,0.134773,0.003501,0.007383,0
432114,8.428889145,8.604612592,8.826608504,10.04216592,-15.7578,2.996112183,-10.16402176,-0.1757234466,-1.613276775,-1.215557416,25.00987083,20.86366346,0.2684281383,0.1942030179,0.3268274691,0.8950874898,0.7705217001,0.4138513069,0.06900243792,0.8895882411,1.064923846,0.206758,0.12162,0.006333,-0.002067,0
433290,8.76757747,8.965721373,9.178882973,10.50528895,-16.6967,3.280601638,-10.10521162,-0.1981439032,-1.73771148,-1.326405977,31.87120078,46.59100171,0.3680102738,0.2294117105,0.3088735684,0.6890346428,0.5313520165,0.4213635025,-0.2420315948,1.045158482,1.165218997,0.602658,0.469593,0.004047,0.022656,0
435756,8.705119887,9.017116375,9.189582818,10.48997685,-16.5097,2.385071233,-10.32285783,-0.3119964885,-1.78485696,-1.300394028,48.0560273,56.11263834,0.3840420348,0.2662494942,0.3498171514,0.9552251329,0.9211534775,0.512417527,-0.1063198986,0.9159626029,1.013117858,0.264201,0.229904,0.010243,-0.077317,0
436934,8.470490676,8.31421446,8.700374254,10.33418063,-15.6311,2.898273946,-10.32988837,0.1562762162,-1.863689956,-1.633806378,27.55289947,54.09186837,0.1890562204,0.1806278896,0.3803536496,0.8446148136,0.7943685044,0.5609147238,0.3055593916,0.8071923925,0.8978254872,0.208515,0.186181,0.020005,-0.084072,0
436935,8.653828972,8.442461952,8.861909308,10.22009136,-15.8783,2.830626412,-10.71718506,0.2113670194,-1.566262393,-1.358182057,26.24566079,24.44452125,0.282656092,0.1915770853,0.3109551219,0.5215145699,0.4654023405,0.5036603142,-0.08621857602,0.8957760737,1.016121652,0.649089,0.511482,-0.002292,-0.016752,0
436939,8.722631586,8.039932115,8.804567272,9.887382305,-15.878,3.673656456,-10.58466698,0.6826994707,-1.164750719,-1.082815034,4.680662969,9.478833991,0.3194768054,0.1500416118,0.2214919318,0.6384235229,0.3114036787,0.246614629,-0.08467121012,1.04931836,1.051127375,0.089092,0.063848,0.00149,-0.13583,0
443056,8.71277641,8.052138435,8.798585911,9.937811993,-15.8505,4.146365392,-10.85553138,0.6606379743,-1.225035583,-1.139226082,12.20757852,6.214585712,0.6989469967,0.2029871069,0.1360519135,0.9522206383,0.4190271581,0.1033761321,0.0666810468,1.009820876,1.07126098,0.241458,0.203572,-0.016919,0.028847,0
444138,8.601751434,9.102631496,9.221751269,10.39122265,-16.383,2.735034469,-10.28163008,-0.5008800621,-1.789471212,-1.169471377,37.35345866,82.98908248,0.1812767886,0.236568196,0.5174395848,0.7659721714,0.7913525651,0.7154844679,0.4202036477,0.6439223247,0.8810010793,0.341097,0.300023,0.002391,-0.05404,0
446671,8.677524001,8.988238357,9.161125431,10.42765413,-16.4516,2.632481686,-10.22392591,-0.310714356,-1.750130131,-1.266528701,44.05834706,103.7569257,0.228021892,0.1806346751,0.3379238034,0.88576602,0.7832629419,0.4524508896,0.5164139572,0.6178579965,0.7046185219,0.222144,0.205478,-0.006972,-0.037917,0
446673,8.264428736,8.967991808,9.046410908,10.18448535,-16.0488,2.764663839,-9.7845311,-0.7035630715,-1.920056611,-1.138074439,4.425705917,40.28246118,0.420455655,0.2930694763,0.3598773622,0.9528634027,0.8897330447,0.4335114685,0.004623118461,0.9431434293,1.026660624,0.159918,0.117415,0.032518,-0.168804,0
446674,8.320541628,8.887091182,8.991339368,10.14094215,-15.7882,2.05370863,-10.12788777,-0.5665495545,-1.820400525,-1.149602784,15.16953743,37.3164295,0.3116606008,0.1633074949,0.2460006626,0.5618668535,0.5149933472,0.5305285463,-0.1668225806,1.146732539,1.235674956,0.334243,0.305022,-0.031303,-0.130119,0
452983,8.383641989,8.796708335,8.938568051,9.962972358,-16.0201,3.502280566,-9.948342424,-0.4130663458,-1.579330369,-1.024404307,17.30454196,16.11744438,0.4667660395,0.2797571767,0.3114492253,0.6484696031,0.6095838897,0.5661733692,-0.1470763049,0.8735548728,1.160336577,0.359075,0.307732,-0.013474,-0.112978,0
452985,8.483084576,8.01455872,8.610188163,9.599482991,-15.7175,3.572847648,-11.12449687,0.4685258554,-1.116398415,-0.9892948277,13.61108554,4.527787158,0.2288898945,0.1577660877,0.293245779,0.2498698677,0.2802368039,0.5058206569,0.08819376863,0.8811857012,0.9968275992,0.012822,0.011532,0.013019,-0.243656,0
454173,8.346913931,9.033692136,9.114929265,10.33785843,-16.4085,3.448509744,-9.534972477,-0.6867782049,-1.990944498,-1.222929164,29.2319226,36.89694133,0.8082045107,0.468134025,0.2580743317,0.9380344412,0.8661621309,0.4454518762,0.2157653428,0.735165564,0.9162168897,0.657919,0.541245,0.020953,-0.074924,0
455294,8.621202846,8.231210301,8.769616465,10.25209003,-15.9199,2.104307089,-10.80955211,0.3899925448,-1.630887184,-1.482473565,24.17262923,38.36501019,0.3763388148,0.2288860819,0.3026837826,0.835298092,0.7739305264,0.5426768336,-0.01185795384,0.8815510652,1.182549845,0.527683,0.438109,0.000924,-0.05964,0
457434,8.780662963,8.963747593,9.182812493,10.30607973,-16.6289,3.118713429,-10.20140655,-0.1830846297,-1.52541677,-1.12326724,76.07628843,63.62248428,0.1774900434,0.2181847895,0.4812817692,0.3636649767,0.482480573,0.7286419511,0.2412005127,0.8285616276,0.9512415915,0.586002,0.4905,-0.007634,-0.017884,0
458476,8.454173332,9.15966715,9.237767876,10.01813583,-16.6111,3.615263918,-9.538912831,-0.7054938177,-1.563962494,-0.7803679498,37.58551837,38.93154746,0.6571254242,0.2304929957,0.1711021148,0.9261267182,0.8899708773,0.5511919976,-0.05800465427,0.8547476763,1.015952843,0.25107,0.229626,-0.017851,-0.157859,0
459561,8.463290515,9.386974994,9.435886877,10.42054644,-15.9307,2.976392647,-10.55161153,-0.9236844784,-1.957255925,-0.9846595632,49.48327052,61.2547946,0.2552563799,0.2127627464,0.3719374744,0.9730852378,0.9055975348,0.355097655,0.2716301461,0.9775328432,1.124282807,0.130377,0.132695,0.00841,0.010417,0
461786,8.303551931,9.385113493,9.419692961,10.23312957,-16.3418,3.577157103,-9.638117293,-1.081561562,-1.929577639,-0.8134366096,31.9553571,54.95573044,0.4977250032,0.3777009102,0.4097764792,0.8796892054,0.8748278461,0.6678450387,0.09297406402,0.7072099071,1.030757919,0.277662,0.267952,0.004634,0.019962,0
464166,8.437489317,9.013357979,9.115634147,10.36875611,-16.3338,2.459394842,-9.83941922,-0.5758686627,-1.931266789,-1.253121959,29.70200698,101.7139676,0.5705887319,0.328069823,0.3012790129,0.9560008152,0.9072798887,0.4628500142,0.3457243693,0.730447106,0.88991141,0.211499,0.160185,-0.014129,-0.171902,0
465261,8.271551206,8.843597275,8.946678308,9.963642296,-15.8308,2.161270358,-9.976999011,-0.5720460693,-1.69209109,-1.016963988,29.34508063,68.74686318,0.3226507275,0.3618022107,0.5623109764,0.8858206679,0.8605128182,0.6064495882,0.1816032151,0.7144210976,0.8787018839,0.253689,0.222893,-0.007102,0.010558,0
467419,8.238787172,8.773780214,8.884957802,10.02726909,-15.744,4.080641998,-9.943710717,-0.5349930421,-1.788481914,-1.142311284,27.59999308,46.19772983,0.602789106,0.3088002048,0.2635524029,0.661825061,0.4609889639,0.3713362421,0.4628848383,0.770399999,0.7946353495,0.215551,0.209014,0.007547,0.007301,0
471250,8.699512533,9.389971079,9.470582536,10.57874402,-16.2093,2.954630768,-10.7814502,-0.6904585456,-1.879231487,-1.108161485,79.88126387,83.40204613,0.4504050977,0.3635015015,0.4310219689,0.9274459099,0.9121390899,0.6224294518,-0.2278164297,0.8861237287,1.104237379,0.320171,0.252369,-0.02714,-0.174629,0
